NAME,res_share,com_share,ind_share,mixed_share,GEOID,Hskill19,Lskill19,Hskill10,Lskill10,parcels,puma,Hcommute,Lcommute,cbd,parks,park_area,park_share,water,Cstock19,Cstruct19,Crent19,Xstock19,Xstruct19,Xrent19,Cstock10,Cstruct10,Crent10,Csigma10,CsigmaR10,Xstock10,Xstruct10,Xrent10,Xsigma10,XsigmaR10,avgBO,mortgage10,Mortgagesigma10,mortgage19,Mortgagesigma19,main_zip,zip_share,win2,win3,win4,win5,win6,CrateH10,CrateL10,CrateH10_C,CrateL10_C,XrateH10,XrateL10,OrateH10,OrateL10,CrateH19,CrateL19,CrateH19_C,CrateL19_C,XrateH19,XrateL19,OrateH19,OrateL19,lat,lon,CshareH10,CshareL10,CshareH10_C,CshareL10_C,XshareH10,XshareL10,OshareH10,OshareL10,CshareH19,CshareL19,CshareH19_C,CshareL19_C,XshareH19,XshareL19,OshareH19,OshareL19,geometry
"Census Tract 308, San Francisco County, California",0.8886020277458588,0,0,0.07676032713523924,06075030800,3603,1354,2773,1540,467,07506,3472.088823928067,5462.34753336095,8453.30432790202,8,34214.059,0.02755841,3543.307513887249,223,29,2003.4045920779106,378,343,2047.9603323851652,204,27,1380.2592655573158,40.12030102304443,3267.963095162101,207,149,1427.424924670634,22.158671754663093,4027.8136883173593,8741.666666666666,3118.3035714285716,26351.345604704355,3621.0174717368964,21818.860939631573,94127,0.24530918805368684,0,6.404939635866497e-4,0.0011966301856277408,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.467906462631,37.7391863032752,2.2872015853531998e-4,1.433981926850687e-4,1.7154011890148997e-4,6.811414152540764e-5,0.0010483007266202165,4.0509989433531904e-4,6.385104425777683e-4,2.760415209187573e-4,2.4704113247920267e-4,1.2394908668989052e-4,1.0682859782884441e-4,4.721869969138687e-5,8.813359320879663e-4,2.6265401703333944e-4,8.212448458092413e-4,3.2462856037828466e-4,"list(list(c(-122.475726, -122.470235, -122.466043, -122.465807, -122.463686, -122.461234, -122.45984, -122.459386, -122.459184, -122.458849, -122.459592, -122.460282, -122.459505, -122.461242, -122.463136, -122.462879, -122.466248, -122.471569, -122.475173, -122.475189, -122.47539, -122.475485, -122.475621, -122.475726, 37.743049, 37.743289, 37.743555, 37.743574, 37.743749, 37.742584, 37.741061, 37.740571, 37.739871, 37.739158, 37.738533, 37.737855, 37.734291, 37.735782, 37.737023, 37.736212, 37.734937, 
37.734707, 37.734562, 37.734762, 37.73745, 37.739321, 37.741183, 37.743049)))"
"Census Tract 309, San Francisco County, California",0.8737387496471931,0,0,0.034332685415702675,06075030900,3257,1807,3344,1740,1051,07506,3885.3547195085293,6053.387479282978,9394.93684471263,12,67278.298,0.03633236,3402.8453395928977,17,0,2087.0296296296297,131,113,2025.9370079464777,110,18,1361.7866529304029,31.664617576149432,2552.4780941357644,218,213,1393.1625053555942,7.921100668184876,3168.6147541221594,9101.944444444445,3139.4628099173556,29752.747459771825,3506.614654002714,30479.960746750865,94127,0.367651804518139,0,9.599263825538877e-4,0.0017934234366738487,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.468251954517,37.728319404606,2.758168806859394e-4,1.6202133459222048e-4,2.0686266051445456e-4,7.696013393130474e-5,0.0012641607031438889,4.5771027022302284e-4,7.699887919149142e-4,3.1189106909002446e-4,2.233175044365149e-4,1.6541802041996468e-4,9.656973164822266e-5,6.301638873141512e-5,7.967002860978368e-4,3.505286623184966e-4,7.423798120457116e-4,4.332376725284789e-4,"list(list(c(-122.475347, -122.474745, -122.474634, -122.474972, -122.475173, -122.471569, -122.466248, -122.462879, -122.463136, -122.461242, -122.459505, -122.459064, -122.461748, -122.461727, -122.460816, -122.462888, -122.462786, -122.462199, -122.462265, -122.466278, -122.46974, -122.471983, -122.47244, -122.472547, -122.472672, -122.474628, -122.47537, -122.475347, 37.720914, 37.726936, 37.728992, 37.731072, 37.734562, 37.734707, 37.734937, 37.736212, 37.737023, 37.735782, 37.734291, 37.733645, 
37.730064, 37.729993, 37.728681, 37.728056, 37.725549, 37.725293, 37.721748, 37.721668, 37.721644, 37.721661, 37.721603, 37.71964, 37.717248, 37.719169, 37.720275, 37.720914)))"
"Census Tract 310, San Francisco County, California",0.7890974756578591,0,0,0.1469560315008469,06075031000,1881,989,1115,1269,2306,07506,3615.8411956156447,5599.67519741235,8808.92398977849,5,5372.77,0.00655158,4368.228880353565,7,2,1983.180769230769,351,135,2398.7304295236204,46,6,1382.9290668348046,13.730390638119195,1495.0917553438014,228,205,1434.1763457091538,6.54460374595381,4497.638740539489,15902.25,2921.978305785124,26178.60360188109,3128.4610215053763,26238.12517825204,94112,0.08917336451087511,0,2.3282862796573136e-4,0,0,0.004693334974256585,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.457135731257,37.7285296625847,9.196645393684882e-5,1.1816383540087803e-4,6.897484045263661e-5,5.6127821815417076e-5,4.2151291387722376e-4,3.3381283500748043e-4,2.567396839070363e-4,2.2746538314669023e-4,1.2897151545750214e-4,9.05359281656586e-5,5.577146614378472e-5,3.448987739644137e-5,4.6011459568622384e-4,1.9184994301770511e-4,4.28743145980345e-4,2.371179071005344e-4,"list(list(c(-122.462888, -122.460816, -122.461727, -122.461748, -122.459064, -122.459505, -122.456156, -122.453425, -122.453411, -122.453394, -122.454002, -122.452382, -122.452335, -122.453105, -122.458191, -122.459213, -122.461202, -122.462199, -122.462786, -122.462888, 37.728056, 37.728681, 37.729993, 37.730064, 37.733645, 37.734291, 37.734212, 37.73304, 37.731568, 37.729837, 37.729166, 37.727868, 37.72318, 37.723206, 37.724344, 37.724563, 37.724974, 37.725293, 37.725549, 37.728056)))"
"Census Tract 311, San Francisco County, California",0.6544607591031173,0,0,0.037441950067490556,06075031100,3112,1701,3225,2328,2984,07506,3359.090322945303,5162.675819647794,8216.90781500058,5,15611.524,0.01448553,5272.715621523293,239,51,2027.8137025457108,545,451,2070.2260959704217,470,107,1351.9171885520595,42.747712226716516,5617.254816837732,383,291,1392.9006766750247,30.4209101515239,5734.883056822785,18498.782666666666,2835.921603830042,35954.19906951206,3067.8934010152284,30282.859088410525,94112,0.11873752831186671,0,3.100196561667538e-4,0,0,0.006249343595361406,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.446142058561,37.7296090819221,2.6600162685770174e-4,2.167733717992467e-4,1.995012201432763e-4,1.0296735160464219e-4,0.0012191741230977997,6.123847753328719e-4,7.425878749777507e-4,4.1728874071354994e-4,2.1337552158625555e-4,1.5571447301292746e-4,9.227049582108349e-5,5.931979924301999e-5,7.612315905239386e-4,3.2996638328929863e-4,7.093294366245792e-4,4.078236197957624e-4,"list(list(c(-122.453394, -122.453411, -122.453425, -122.448873, -122.439752, -122.438816, -122.438392, -122.435825, -122.433104, -122.432422, -122.435892, -122.439558, -122.439483, -122.443075, -122.443664, -122.446308, -122.447878, -122.449546, -122.451596, -122.452335, -122.452382, -122.454002, -122.453394, 37.729837, 37.731568, 37.73304, 37.733069, 37.733111, 37.733087, 37.73442, 37.733924, 37.733419, 37.733176, 37.731577, 37.730191, 37.730112, 37.728634, 37.728304, 37.725978, 37.723005, 37.723011, 
37.723033, 37.72318, 37.727868, 37.729166, 37.729837)))"
"Census Tract 312.02, San Francisco County, California",0.9441045459468401,0,0,2.1758209091473786e-6,06075031202,783,1578,808,1147,899,07506,3928.6833192143963,6029.4177927960045,9480.510179866136,2,1244.5836,0.00402353,4574.951513179438,41,14,2003.69321500541,209,187,2063.600672136115,0,0,NA,NA,0,232,213,1380.8767596806463,5.974999405540892,3900.3234426749914,11523.666666666666,2706.046511627907,24607.16701704304,2910.451680672269,18225.562484835835,94112,0.0341269381003649,0,8.910427702445144e-5,0,0,0.0017961546368613105,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.452358598642,37.71934476895,6.664474868248776e-5,1.0680371883751546e-4,4.998356151186582e-5,5.073176644781985e-5,3.0545509812806887e-4,3.0172050571598114e-4,1.860499234052783e-4,2.0559715876221726e-4,5.3686707391400414e-5,1.4445469630476165e-4,2.3215873466551533e-5,5.503036049705206e-5,1.9153095609905011e-4,3.0610638026485205e-4,1.7847202727411487e-4,3.7833372841723285e-4,"list(list(c(-122.459198, -122.452506, -122.451646, -122.449546, -122.447878, -122.448582, -122.450378, -122.451895, -122.453378, -122.454189, -122.456108, -122.459187, -122.459198, 37.720024, 37.72003, 37.719686, 37.723011, 37.723005, 37.718411, 37.716169, 37.716978, 37.717768, 37.718239, 37.718235, 37.71823, 37.720024)))"
"Census Tract 313.01, San Francisco County, California",0.9352836117969767,0,0,0.016890886621594325,06075031301,1540,1830,997,1736,839,07506,4248.117186149904,6578.26692971811,10181.467609171772,2,5047.6082,0.01117509,3236.869077773684,55,18,1994.655024975025,258,258,2023.2623510425833,0,0,NA,NA,0,297,297,1396.4930555555557,0,3585.901870832162,17375,2928.373231773667,28363.282478963916,2759.921875,22002.005501629847,94132,0.04835489705528151,0,0,0,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.467852133457,37.7193355865052,8.223368123321818e-5,1.6164887175407745e-4,6.167526092491364e-5,7.678321408318679e-5,3.7690437231891665e-4,4.5665806270526874e-4,2.295690267760674e-4,3.111740781265991e-4,1.0559071440965087e-4,1.6752350712149165e-4,4.566084947444362e-5,6.381847890342538e-5,3.767020081641599e-4,3.549902889003037e-4,3.5101778033478536e-4,4.3875204246104953e-4,"list(list(c(-122.472547, -122.47244, -122.471983, -122.46974, -122.466278, -122.462265, -122.462245, -122.46264, -122.466235, -122.468036, -122.468017, -122.471572, -122.472672, -122.472547, 37.71964, 37.721603, 37.721661, 37.721644, 37.721668, 37.721748, 37.71822, 37.717936, 37.717912, 37.7179, 37.716103, 37.716126, 37.717248, 37.71964)))"
"Census Tract 313.02, San Francisco County, California",0.6394699003764961,0,0,0.08888257360662559,06075031302,1800,2688,1380,2914,1316,07506,4494.960923362635,6937.548908758501,10702.003797502366,7,53725.472,0.0784592,3170.002603120518,78,20,2017.8852183191927,448,344,2021.9206909429897,130,29,1372.251884218136,20.721879054351756,2710.728629524048,399,204,1431.0360632022312,79.1252326839042,7383.859288490373,30080,2715.918284789644,29165.046421131643,2549.2761116856254,33661.654642607515,94132,0.07436407126238745,0,0,0,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.467069616426,37.7133384818837,1.1382395195771423e-4,2.713391775872014e-4,8.536796396828567e-5,1.2888610935392068e-4,5.216931131395235e-4,7.66533176683844e-4,3.177585325486189e-4,5.223279168553627e-4,1.2341771814115038e-4,2.460673153784533e-4,5.3369824061038005e-5,9.373992966798221e-5,4.4030104850356345e-4,5.214283587781511e-4,4.102805224692296e-4,6.444620164673776e-4,"list(list(c(-122.471572, -122.468017, -122.468036, -122.466235, -122.46264, -122.462615, -122.462602, -122.462569, -122.462556, -122.460858, -122.465994, -122.468939, -122.469236, -122.471319, -122.471215, -122.471355, -122.471472, -122.472672, -122.471572, 37.716126, 37.716103, 37.7179, 37.717912, 37.717936, 37.715619, 37.714308, 37.71315, 37.711254, 37.710586, 37.710154, 37.708232, 37.708232, 37.708305, 37.708939, 37.712802, 37.713427, 37.717248, 37.716126)))"
"Census Tract 314, San Francisco County, California",0.8251011909757413,0,0,0.03995574033654161,06075031400,1486,3798,1186,3042,1427,07506,4231.370450077857,6500.298472291056,10132.056758605751,4,49514.499,0.06425371,4056.2104068973376,75,25,2012.830648487315,470,452,2032.64225201064,245,65,1344.377836989597,22.988207013634046,4241.665474402212,403,403,1379.7185194326119,0,5150.523468052625,15857.142857142857,2529.6862429605794,34641.35285514633,2850.1605995717346,21964.573201181585,94112,0.08392667481199738,0,2.1912969924803494e-4,0,0,0.004417193411157757,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.457166216834,37.7147210848279,9.78226137839486e-5,2.8325798840777856e-4,7.336696033796146e-5,1.3454754449369484e-4,4.483536465097644e-4,8.002038172519744e-4,2.7308813014685656e-4,5.452716276849738e-4,1.0188818286541636e-4,3.47679934452145e-4,4.4059754752612486e-5,1.3244949883891238e-4,3.634929767090529e-4,7.3675033729145e-4,3.3870936466070845e-4,9.105903045175224e-4,"list(list(c(-122.46264, -122.462245, -122.459187, -122.456108, -122.454189, -122.453378, -122.451895, -122.450378, -122.448582, -122.448727, -122.449627, -122.452884, -122.455028, -122.455619, -122.456376, -122.457312, -122.460858, -122.462556, -122.462569, -122.462602, -122.462615, -122.46264, 37.717936, 37.71822, 37.71823, 37.718235, 37.718239, 37.717768, 37.716978, 37.716169, 37.718411, 37.71745, 37.715739, 37.712829, 37.711317, 37.711066, 37.710825, 37.710648, 37.710586, 37.711254, 37.71315, 
37.714308, 37.715619, 37.717936)))"
"Census Tract 326.02, San Francisco County, California",0.9567034234932935,0,0,0.04135768911367869,06075032602,2129,1729,1485,1817,1608,07505,3414.421418182395,5503.735584455346,8093.767929984879,0,0,0,2455.595154529468,576,127,2017.1097648654072,383,332,2043.2972831064942,483,105,1368.335805663439,63.75510480350375,5305.983917758441,245,230,1408.7059627827418,5.329162081792396,3982.64173700532,41391.26666666666,3050.629791894852,28812.87061140664,3285.4910714285716,18107.25655518685,94122,0.06857576262899903,0.0016425332366227312,7.161959543498593e-4,0.0023416114068438693,0,0,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.482578410282,37.7588967352308,1.537316698800955e-4,2.1565841094438762e-4,9.97178399222241e-5,1.2036748517826286e-4,3.07463339760191e-4,2.607962178862362e-4,5.567579395657513e-4,4.563933813009134e-4,2.437685639457436e-4,2.7531209660372317e-4,1.0341696652243666e-4,1.2290718598380497e-4,2.880901210267879e-4,2.0648407245279238e-4,5.798737051436627e-4,3.6380527051206276e-4,"list(list(c(-122.486906, -122.484763, -122.484627, -122.484496, -122.484365, -122.47687, -122.476699, -122.4766, -122.479817, -122.484104, -122.486248, -122.486382, -122.486512, -122.48664, -122.48677, -122.486906, 37.765054, 37.76516, 37.763231, 37.76137, 37.759501, 37.759832, 37.757968, 37.756108, 37.755966, 37.755777, 37.755683, 37.757542, 37.759407, 37.761276, 37.763137, 37.765054)))"
"Census Tract 327, San Francisco County, California",0.861856334079445,0,0,0.033359360325801335,06075032700,3394,2103,2738,2241,1036,07505,3715.933623939989,5986.813209608183,8694.197078112744,2,34498.447,0.0408729,1714.6499250869815,419,98,2025.7629830215747,251,221,2044.5653127689036,722,214,1342.3045470727827,29.852988956530428,7267.837387279479,244,229,1354.0349714692748,12.51313669776608,4193.054954440507,15760.42862745098,2916.6367552045945,29074.968928584145,3122.5021720243267,35097.662938500194,94122,0.1226998195546947,0.002938917833645382,0.0012814602564458976,0.0041897499360139655,0,0,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.49116951578701,37.7601681343761,2.8344600143548923e-4,2.6598266314054633e-4,1.8385686579599301e-4,1.4845543989239795e-4,5.668920028709785e-4,3.216534531001956e-4,0.001026534167360961,5.628935429253422e-4,3.886099135894099e-4,3.3486485781239434e-4,1.6486481182581027e-4,1.4949324009481886e-4,4.5926626151475723e-4,2.511486433592957e-4,9.244205520232932e-4,4.42499990680664e-4,"list(list(c(-122.496085, -122.493336, -122.486906, -122.48677, -122.48664, -122.486512, -122.486382, -122.486248, -122.492675, -122.495433, -122.495555, -122.495692, -122.495822, -122.49595, -122.496085, 37.764675, 37.764774, 37.765054, 37.763137, 37.761276, 37.759407, 37.757542, 37.755683, 37.755398, 37.755273, 37.757137, 37.759001, 37.760871, 37.762732, 37.764675)))"
"Census Tract 331, San Francisco County, California",0.7983742813210194,0,0,0.05549710521463514,06075033100,1703,1288,1733,1109,1008,07506,4287.755932918613,6742.845166004078,10203.894835437723,2,62278.082,0.06957493,1774.6106476690627,27,9,1997.857142857143,186,177,2015.8835504362253,12,1,1350.8196721311476,2.27429413073671,844.2144486375887,134,134,1348.0637799945537,0,3152.973294081749,10666.666666666666,3106.2347684809097,27859.9896473762,3448.157514450867,20933.66369823794,94132,0.09511180846421394,0,0,0,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.487249807076,37.7322099827323,1.429397889439991e-4,1.0326532187515662e-4,1.0720484170799932e-4,4.9051027890699395e-5,6.551406993266626e-4,2.917245342973174e-4,3.9904024413533085e-4,1.987857446096765e-4,1.1676687444132172e-4,1.1790725528550886e-4,5.0493783542193184e-5,4.491704963257481e-5,4.1657371422309364e-4,2.498510885811973e-4,3.8817096098061e-4,3.0880471622395176e-4,"list(list(c(-122.499059, -122.496564, -122.493784, -122.491294, -122.485855, -122.485518, -122.480254, -122.479547, -122.475189, -122.475173, -122.474972, -122.480015, -122.48193, -122.485302, -122.486179, -122.486606, -122.48889, -122.492161, -122.493529, -122.497017, -122.499059, 37.731576, 37.733856, 37.733989, 37.734096, 37.734182, 37.734356, 37.73459, 37.734619, 37.734762, 37.734562, 37.731072, 37.731148, 37.731172, 37.730946, 37.730879, 37.729555, 37.730257, 37.728836, 37.729594, 37.729303, 
37.731576)))"
"Census Tract 332.01, San Francisco County, California",0.18713726115165705,0.1876869392426263,0,0,06075033201,363,288,467,409,896,07506,4271.561243210003,6675.858579197237,10212.654973653016,2,12759.414,0.013135580000000001,2364.5504733877883,417,26,2014.1995940244142,228,30,2230.2154810418524,573,36,1335.7787929230242,95.51494427685071,6590.229099228435,199,78,1466.5857482832853,66.49607207914694,5595.82068389603,25362.204164193405,NA,NA,NA,NA,94132,0.1029008130177314,0,0,0,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.479774409061,37.7263411709519,3.851868519148735e-5,3.8084325200125383e-5,2.8889013893615514e-5,1.809005447005956e-5,1.7654397379431703e-4,1.0758821869035422e-4,1.0753132949290218e-4,7.331232601024138e-5,2.488923982513199e-5,2.6364355219119998e-5,1.0762914518975997e-5,1.0043563892998093e-5,8.879404478155197e-5,5.58673241548019e-5,8.273990536462798e-5,6.904950176436188e-5,"list(list(c(-122.486179, -122.485302, -122.48193, -122.480015, -122.474972, -122.474634, -122.474745, -122.475347, -122.478988, -122.479631, -122.484909, -122.483811, -122.486606, -122.486179, 37.730879, 37.730946, 37.731172, 37.731148, 37.731072, 37.728992, 37.726936, 37.720914, 37.720844, 37.719663, 37.724032, 37.727029, 37.729555, 37.730879)))"
"Census Tract 332.04, San Francisco County, California",0.7522963012668332,0,0,0.1340666256986897,06075033204,1456,1348,1216,919,53,07506,4550.468498934303,7083.658609630321,10816.574596177295,2,11487.582,0.03076787,2168.0782569706817,1236,71,1996.4917241274845,433,286,2112.3173257587737,1259,76,1339.6026391223807,166.03046253964067,9601.298765440659,277,193,1381.9603480143649,55.90222162647363,5306.905140026477,25362.204164193405,1750,0,NA,NA,94132,0.0404330012367953,0,0,0,0,0,0.1095890410958904,0.1606425702811245,0.0821917808219178,0.07630522088353414,0.502283105022831,0.4538152610441767,0.3059360730593607,0.3092369477911647,0.12012987012987013,0.16342412451361868,0.05194805194805195,0.0622568093385214,0.42857142857142855,0.3463035019455253,0.39935064935064934,0.4280155642023346,-122.480286606734,37.7195540664085,1.0029704752215978e-4,8.557333706336243e-5,7.522278564161984e-5,4.064733510509715e-5,4.5969480114323234e-4,2.4174467720399883e-4,2.7999592433269606e-4,1.6472867384697269e-4,9.983122089639719e-5,1.233998292894922e-4,4.317025768492852e-5,4.700945877694941e-5,3.5615462590066026e-4,2.614901144467811e-4,3.31871355952888e-4,3.2319002909152715e-4,"list(list(c(-122.484909, -122.479631, -122.478988, -122.475347, -122.47537, -122.474628, -122.474383, -122.475818, -122.47724, -122.478674, -122.479981, -122.483205, -122.483143, -122.484832, -122.485124, -122.484909, 37.724032, 37.719663, 37.720844, 37.720914, 37.720275, 37.719169, 37.717507, 37.716891, 37.717709, 37.717903, 37.716942, 37.717585, 37.718517, 37.718571, 37.718575, 37.724032)))"
"Census Tract 351, San Francisco County, California",0.8744699142596194,0,0,0.03615440423653886,06075035100,3893,3132,2800,3190,1675,07505,4068.6955391216516,6530.528729015239,9449.404176211498,3,44164.008,0.04769975,988.5073669763186,576,120,2021.9738112903042,538,464,2025.2763791000323,544,149,1357.4297715992923,32.525388273245554,5968.520365049466,617,539,1371.0997586704357,29.711440772064325,6818.658223501268,17782.716666666667,3031.753632760898,30169.464183260196,2990.561694290976,33955.680781961695,94122,0.13454346358796648,0.0032225979302506944,0.0014051536667150546,0.004594167049345197,0,0,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.499150682916,37.7576300142922,2.8986442805674573e-4,3.7861878421166566e-4,1.8802016955032157e-4,2.11322112118139e-4,5.797288561134915e-4,4.5786457625596785e-4,0.0010497792799892955,8.012630084479438e-4,4.457449598124847e-4,4.987145671271608e-4,1.8910392234469046e-4,2.2264043175319675e-4,5.267894979602091e-4,3.740359253453705e-4,0.0010603327074327285,6.590156779894624e-4,"list(list(c(-122.502979, -122.496085, -122.49595, -122.495822, -122.495692, -122.495555, -122.495433, -122.495307, -122.495165, -122.499914, -122.499784, -122.50193, -122.50206, -122.502191, -122.502318, -122.50245, -122.502582, -122.502713, -122.502844, -122.502979, 37.764344, 37.764675, 37.762732, 37.760871, 37.759001, 37.757137, 37.755273, 37.75341, 37.751543, 37.751334, 37.749472, 37.749377, 37.75124, 37.753106, 37.754953, 37.756835, 37.7587, 37.760567, 37.762427, 37.764344)))"
"Census Tract 352.01, San Francisco County, California",0.7110961557725781,0,0,0.016530764356258085,06075035201,1774,2589,1323,2655,1299,07505,4426.8390340128435,7082.327568759202,10207.683765651691,4,940039.12,0.59915632,268.87020281914124,289,55,2028.4381574148013,270,257,2016.059250186184,189,39,1346.7552013682966,30.238673889223662,3660.858391105309,422,402,1383.7245909601072,13.356308525711096,5475.482913419184,13821.291666666666,2949.7685185185187,29047.48168309311,3106.586322869955,27115.206625676652,94122,0.12963782089053416,0.0031050975063600995,0.0013539198004233332,0.004426657298701166,0,0,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.507031885426,37.7548734082672,1.3696094225681236e-4,3.151200225962296e-4,8.883953011252694e-5,1.7588094284440723e-4,2.739218845136247e-4,3.8107537616288234e-4,4.96020709794942e-4,6.668819082850441e-4,2.031213867730151e-4,4.122516009872986e-4,8.6172709540067e-5,1.8404089329790112e-4,2.4005254800447238e-4,3.0918870074047396e-4,4.8318269277823286e-4,5.447610441617873e-4,"list(list(c(-122.512070759187, -122.50987, -122.509622, -122.509382, -122.509111, -122.502582, -122.50245, -122.502318, -122.502191, -122.50206, -122.50193, -122.505148, -122.507942, -122.509993368973, -122.512070759187, 37.7636593024008, 37.76409, 37.762127, 37.760272, 37.758414, 37.7587, 37.756835, 37.754953, 37.753106, 37.75124, 37.749377, 37.749235, 37.749111, 37.7488149503326, 37.7636593024008)))"
"Census Tract 353, San Francisco County, California",0.742497114372742,0,0,0.01519901995387384,06075035300,2520,3052,2085,3448,881,07505,4342.316342390781,6890.256772150759,10207.85846574901,4,163439.85,0.14498011,948.3328843405943,274,56,2025.6218052696154,561,538,2012.9051999166918,236,50,1338.8215133337303,29.055998411311926,4198.749208772328,521,510,1361.5549642002968,4.594628666704551,5827.825471706079,13808.931944444445,3159.0368980612884,32606.25962638178,3139.0147225368064,26411.73399852056,94116,0.17343095166223302,0.0010385086925882216,0,0,0,0,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.497855765755,37.7425068140802,2.158454758922553e-4,4.092406169159321e-4,1.400078762544359e-4,2.2841336758098533e-4,4.316909517845106e-4,4.948956297588016e-4,7.817106424206004e-4,8.660673520779028e-4,2.885377083810586e-4,4.8597600857985145e-4,1.2240993688893397e-4,2.169535752588622e-4,3.409991099048875e-4,3.6448200643488855e-4,6.86370003270094e-4,6.421825827662321e-4,"list(list(c(-122.50193, -122.499784, -122.499914, -122.495165, -122.495046, -122.494911, -122.494774, -122.494646, -122.494504, -122.494404, -122.494253, -122.494126, -122.493784, -122.496564, -122.497487, -122.499139, -122.501041, -122.501142, -122.501404, -122.501536, -122.50193, 37.749377, 37.749472, 37.751334, 37.751543, 37.749681, 37.747814, 37.745949, 37.744089, 37.742222, 37.740352, 37.738493, 37.736631, 37.733989, 37.733856, 37.733925, 37.734404, 37.7353, 37.738192, 37.74191, 37.743785, 37.749377
)))"
